,Time (s),Time (d),Time (y),Residual
14037,1216256.0729748171,14.077037881652975,0.038567227073021855,18.369902499119966
14038,1216342.7194144393,14.078040733963418,0.0385699746135984,18.370845952705075
14039,1216429.3658540614,14.07904358627386,0.038572722154174954,18.371789373583123
14040,1216516.0122936836,14.0800464385843,0.03857546969475151,18.37273276173836
14041,1216602.6587333058,14.081049290894743,0.03857821723532806,18.373676117155053
14042,1216689.305172928,14.082052143205184,0.038580964775904614,18.374619439817483
14043,1216775.95161255,14.083054995515626,0.03858371231648117,18.375562729709927
14044,1216862.5980521722,14.084057847826067,0.03858645985705772,18.376505986816667
14045,1216949.2444917944,14.08506070013651,0.03858920739763427,18.377449211122013
14046,1217035.8909314165,14.086063552446952,0.038591954938210826,18.37839240261026
14047,1217122.5373710387,14.087066404757392,0.03859470247878738,18.379335561265734
14048,1217209.1838106608,14.088069257067835,0.038597450019363926,18.380278687072757
14049,1217295.830250283,14.089072109378275,0.03860019755994048,18.38122178001566
14050,1217382.4766899052,14.090074961688718,0.03860294510051703,18.382164840078786
14051,1217469.1231295273,14.091077813999158,0.038605692641093585,18.38310786724648
14052,1217555.7695691495,14.0920806663096,0.03860844018167014,18.38405086150311
14053,1217642.4160087716,14.093083518620041,0.03861118772224669,18.38499382283303
14054,1217729.0624483938,14.094086370930484,0.038613935262823244,18.385936751220626
14055,1217815.708888016,14.095089223240926,0.0386166828033998,18.38687964665028
14056,1217902.355327638,14.096092075551367,0.03861943034397635,18.387822509106382
14057,1217989.0017672603,14.097094927861809,0.0386221778845529,18.388765338573332
14058,1218075.6482068824,14.09809778017225,0.03862492542512945,18.389708135035544
14059,1218162.2946465046,14.099100632482692,0.038627672965706,18.39065089847744
14060,1218248.9410861267,14.100103484793133,0.038630420506282556,18.391593628883435
14061,1218335.5875257489,14.101106337103575,0.03863316804685911,18.392536326237973
14062,1218422.233965371,14.102109189414017,0.03863591558743566,18.393478990525498
14063,1218508.8804049932,14.103112041724458,0.038638663128012216,18.394421621730455
14064,1218595.5268446153,14.1041148940349,0.03864141066858877,18.395364219837308
14065,1218682.1732842375,14.105117746345341,0.03864415820916532,18.396306784830536
14066,1218768.8197238597,14.106120598655783,0.038646905749741875,18.397249316694605
14067,1218855.4661634818,14.107123450966224,0.03864965329031842,18.398191815414005
14068,1218942.112603104,14.108126303276666,0.038652400830894974,18.39913428097323
14069,1219028.7590427261,14.109129155587109,0.03865514837147153,18.400076713356782
14070,1219115.4054823483,14.11013200789755,0.03865789591204808,18.40101911254918
14071,1219202.0519219704,14.111134860207992,0.038660643452624634,18.401961478534936
14072,1219288.6983615926,14.112137712518432,0.03866339099320119,18.402903811298582
14073,1219375.3448012148,14.113140564828875,0.03866613853377774,18.40384611082466
14074,1219461.991240837,14.114143417139315,0.03866888607435429,18.404788377097702
14075,1219548.637680459,14.115146269449758,0.038671633614930846,18.405730610102278
14076,1219635.2841200812,14.1161491217602,0.03867438115550739,18.40667280982294
14077,1219721.9305597034,14.11715197407064,0.038677128696083946,18.407614976244265
14078,1219808.5769993255,14.118154826381083,0.0386798762366605,18.40855710935083
14079,1219895.2234389477,14.119157678691524,0.03868262377723705,18.409499209127226
14080,1219981.8698785699,14.120160531001966,0.038685371317813605,18.410441275558046
14081,1220068.516318192,14.121163383312407,0.03868811885839016,18.411383308627897
14082,1220155.1627578142,14.12216623562285,0.03869086639896671,18.41232530832139
14083,1220241.8091974363,14.123169087933292,0.038693613939543264,18.41326727462315
14084,1220328.4556370585,14.124171940243732,0.03869636148011982,18.4142092075178
